case_id,fen,category,source,variant,depth,move,engine_score_cp,depth_nodes,total_nodes,depth_elapsed_s,total_elapsed_s,run_completed_depth,run_timeout,run_elapsed_s,sf_best_move,sf_best_score,sf_candidate_score,sf_best_cp,sf_candidate_cp,sf_best_expectation,sf_candidate_expectation,cp_delta_raw,cp_loss,expectation_delta_raw,expectation_loss,mate_blunder,sign_flip,winning_to_notwinning,stat_tt_cutoffs,stat_null_tries,stat_null_cutoffs,stat_lmr_reductions,stat_lmr_researches,stat_futility_skips,stat_repetition_draws,stat_aspiration_retries,stat_material_capture_deprioritized,stat_qnodes
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,baseline,7,e7f6,-461,41867,100085,2.3990980699891225,5.519220810994739,7,False,5.519222610979341,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3086,1100,775,4156,7,23896,0,2,0,60133
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,1,e7f6,-399,70,70,0.0026704450137913227,0.0026716449938248843,7,False,9.321743937995052,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9171,0,0,6221,6,27241,0,2,0,94742
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,2,e7f6,-403,496,566,0.027215839974815026,0.029888584977015853,7,False,9.321743937995052,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9171,0,0,6221,6,27241,0,2,0,94742
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,3,e7f6,-357,919,1485,0.04771671901107766,0.07760640399646945,7,False,9.321743937995052,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9171,0,0,6221,6,27241,0,2,0,94742
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,4,e7f6,-349,7078,8563,0.4172890199988615,0.49489672397612594,7,False,9.321743937995052,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9171,0,0,6221,6,27241,0,2,0,94742
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,5,e7f6,-341,8451,17014,0.40736152400495484,0.9022595470014494,7,False,9.321743937995052,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9171,0,0,6221,6,27241,0,2,0,94742
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,6,e7f6,-481,64623,81637,3.5101960230094846,4.412457469996298,7,False,9.321743937995052,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9171,0,0,6221,6,27241,0,2,0,94742
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null,7,e7f6,-461,82055,163692,4.909282367996639,9.3217417379783,7,False,9.321743937995052,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9171,0,0,6221,6,27241,0,2,0,94742
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,1,e7f6,-399,70,70,0.0026270469825249165,0.002628346992423758,7,False,8.45330070500495,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,6210,239,108,3893,6,22502,0,2,0,87308
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,2,e7f6,-403,496,566,0.02736174498568289,0.02999109198572114,7,False,8.45330070500495,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,6210,239,108,3893,6,22502,0,2,0,87308
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,3,e7f6,-357,919,1485,0.04768013401189819,0.07767222600523382,7,False,8.45330070500495,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,6210,239,108,3893,6,22502,0,2,0,87308
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,4,e7f6,-349,7078,8563,0.4133905230264645,0.49106384901097044,7,False,8.45330070500495,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,6210,239,108,3893,6,22502,0,2,0,87308
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,5,e7f6,-341,8122,16685,0.3935641249991022,0.8846296739939135,7,False,8.45330070500495,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,6210,239,108,3893,6,22502,0,2,0,87308
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,6,e7f6,-481,60419,77104,3.3388827859889716,4.223514259996591,7,False,8.45330070500495,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,6210,239,108,3893,6,22502,0,2,0,87308
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,null_safe,7,e7f6,-461,70588,147692,4.2297824449779,8.453298104985151,7,False,8.45330070500495,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,6210,239,108,3893,6,22502,0,2,0,87308
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,1,e7f6,-399,70,70,0.0027019440021831542,0.002702943980693817,7,False,9.010808481980348,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,52542,0,2,0,99223
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,2,e7f6,-403,496,566,0.02719483501277864,0.02989897900260985,7,False,9.010808481980348,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,52542,0,2,0,99223
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,3,e7f6,-357,919,1485,0.04737481600022875,0.07727479498134926,7,False,9.010808481980348,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,52542,0,2,0,99223
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,4,e7f6,-349,7311,8796,0.3881487380131148,0.4654244330013171,7,False,9.010808481980348,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,52542,0,2,0,99223
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,5,e7f6,-341,12290,21086,0.6756743660080247,1.1411002989916597,7,False,9.010808481980348,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,52542,0,2,0,99223
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,6,e7f6,-481,87890,108976,4.825481555977603,5.966583754983731,7,False,9.010808481980348,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,52542,0,2,0,99223
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr,7,e7f6,-461,57797,166773,3.044221126998309,9.010806481994223,7,False,9.010808481980348,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2750,2913,2315,0,0,52542,0,2,0,99223
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,1,e7f6,-399,70,70,0.002606847003335133,0.0026080470124725252,7,False,6.523790898005245,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2637,1179,827,2601,5,38552,0,2,0,73316
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,2,e7f6,-403,496,566,0.026798350998433307,0.029407597990939394,7,False,6.523790898005245,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2637,1179,827,2601,5,38552,0,2,0,73316
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,3,e7f6,-357,919,1485,0.047249533992726356,0.07665813199128024,7,False,6.523790898005245,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2637,1179,827,2601,5,38552,0,2,0,73316
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,4,e7f6,-349,7311,8796,0.4106296999962069,0.48728903199662454,7,False,6.523790898005245,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2637,1179,827,2601,5,38552,0,2,0,73316
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,5,e7f6,-341,10278,19074,0.5055186589888763,0.9928090909961611,7,False,6.523790898005245,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2637,1179,827,2601,5,38552,0,2,0,73316
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,6,e7f6,-481,50901,69975,2.703116696997313,3.69592758800718,7,False,6.523790898005245,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2637,1179,827,2601,5,38552,0,2,0,73316
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,lmr_safe,7,e7f6,-461,51053,121028,2.82785991000128,6.523788997990778,7,False,6.523790898005245,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,2637,1179,827,2601,5,38552,0,2,0,73316
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,1,e7f6,-399,70,70,0.0026693449763115495,0.002670644986210391,7,False,6.510828944010427,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3084,1100,775,4155,7,0,0,2,0,84097
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,2,e7f6,-403,496,566,0.02654505500686355,0.02921700000297278,7,False,6.510828944010427,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3084,1100,775,4155,7,0,0,2,0,84097
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,3,e7f6,-357,2385,2951,0.08758799999486655,0.11680580000393093,7,False,6.510828944010427,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3084,1100,775,4155,7,0,0,2,0,84097
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,4,e7f6,-349,4928,7879,0.2594671700207982,0.3762743700062856,7,False,6.510828944010427,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3084,1100,775,4155,7,0,0,2,0,84097
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,5,e7f6,-341,10495,18374,0.453194991016062,0.829470761003904,7,False,6.510828944010427,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3084,1100,775,4155,7,0,0,2,0,84097
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,6,e7f6,-481,75883,94257,3.0777136770193465,3.907186238007853,7,False,6.510828944010427,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3084,1100,775,4155,7,0,0,2,0,84097
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_futility,7,e7f6,-461,53752,148009,2.6036392060050275,6.51082704399596,7,False,6.510828944010427,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3084,1100,775,4155,7,0,0,2,0,84097
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,1,e7f6,-399,70,70,0.0026225459878332913,0.0026238459977321327,7,False,5.265041726001073,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3085,1079,770,3954,4,22915,0,2,30966,59119
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,2,e7f6,-403,487,557,0.026742451009340584,0.02936739701544866,7,False,5.265041726001073,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3085,1079,770,3954,4,22915,0,2,30966,59119
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,3,e7f6,-357,883,1440,0.047032733011292294,0.07640113000525162,7,False,5.265041726001073,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3085,1079,770,3954,4,22915,0,2,30966,59119
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,4,e7f6,-349,4075,5515,0.2391954859776888,0.3155978159920778,7,False,5.265041726001073,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3085,1079,770,3954,4,22915,0,2,30966,59119
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,5,e7f6,-341,8305,13820,0.40855570600251667,0.7241550220060162,7,False,5.265041726001073,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3085,1079,770,3954,4,22915,0,2,30966,59119
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,6,e7f6,-481,40277,54097,2.175932794023538,2.900089516013395,7,False,5.265041726001073,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3085,1079,770,3954,4,22915,0,2,30966,59119
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,capture_material_order,7,e7f6,-461,42037,96134,2.364948610018473,5.265039626014186,7,False,5.265041726001073,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3085,1079,770,3954,4,22915,0,2,30966,59119
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_aspiration,1,e7f6,-399,70,70,0.002616245998069644,0.002617446007207036,7,False,4.354901326005347,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,1855,881,649,2941,3,18078,0,0,0,48149
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_aspiration,2,e7f6,-403,496,566,0.026752951001981273,0.029371397016802803,7,False,4.354901326005347,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,1855,881,649,2941,3,18078,0,0,0,48149
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_aspiration,3,e7f6,-357,919,1485,0.047646221006289124,0.07701871800236404,7,False,4.354901326005347,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,1855,881,649,2941,3,18078,0,0,0,48149
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_aspiration,4,e7f6,-349,4560,6045,0.2614321330038365,0.33845185101381503,7,False,4.354901326005347,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,1855,881,649,2941,3,18078,0,0,0,48149
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_aspiration,5,e7f6,-341,8531,14576,0.4128122279944364,0.7512654789898079,7,False,4.354901326005347,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,1855,881,649,2941,3,18078,0,0,0,48149
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_aspiration,6,e7f6,-481,24045,38621,1.3552820869954303,2.106549265998183,7,False,4.354901326005347,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,1855,881,649,2941,3,18078,0,0,0,48149
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_aspiration,7,e7f6,-461,40503,79124,2.2483483600080945,4.354899026016938,7,False,4.354901326005347,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,1855,881,649,2941,3,18078,0,0,0,48149
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,1,e7f6,-399,70,70,0.0026928450097329915,0.0026941449905280024,7,False,5.863657607987989,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3158,1135,794,4252,5,25729,0,2,0,65946
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,2,e7f6,-403,512,582,0.027860329020768404,0.030555572971934453,7,False,5.863657607987989,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3158,1135,794,4252,5,25729,0,2,0,65946
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,3,e7f6,-357,940,1522,0.050128471018979326,0.08068534397170879,7,False,5.863657607987989,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3158,1135,794,4252,5,25729,0,2,0,65946
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,4,e7f6,-349,4817,6339,0.27341328901820816,0.35410013297223486,7,False,5.863657607987989,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3158,1135,794,4252,5,25729,0,2,0,65946
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,5,e7f6,-341,9961,16300,0.4700577530020382,0.8241593859856948,7,False,5.863657607987989,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3158,1135,794,4252,5,25729,0,2,0,65946
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,6,e7f6,-481,48929,65229,2.561597030988196,3.385758016986074,7,False,5.863657607987989,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3158,1135,794,4252,5,25729,0,2,0,65946
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,7,e7f6,-461,43544,108773,2.477895891002845,5.86365560797276,7,False,5.863657607987989,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,3158,1135,794,4252,5,25729,0,2,0,65946
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,1,e7f6,-399,70,70,0.002671844995347783,0.0026731450052466244,6,True,20.00752829600242,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,18287,0,0,0,0,43585,0,2,0,203561
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,2,e7f6,-403,496,566,0.027094338001916185,0.029768583015538752,6,True,20.00752829600242,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,18287,0,0,0,0,43585,0,2,0,203561
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,3,e7f6,-357,919,1485,0.04737851701793261,0.07714820001274347,6,True,20.00752829600242,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,18287,0,0,0,0,43585,0,2,0,203561
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,4,e7f6,-349,9869,11354,0.5483888239832595,0.6255380240036175,6,True,20.00752829600242,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,18287,0,0,0,0,43585,0,2,0,203561
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,5,e7f6,-341,16597,27951,0.9357674889906775,1.5613070130057167,6,True,20.00752829600242,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,18287,0,0,0,0,43585,0,2,0,203561
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,6,e7f6,-481,234729,262680,13.369575730001088,14.930884343018988,6,True,20.00752829600242,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,18287,0,0,0,0,43585,0,2,0,203561
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,1,e7f6,-399,70,70,0.002618046011775732,0.0026194459933321923,7,False,10.259995772998082,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9162,0,0,6218,6,0,0,2,0,121999
validation_0249,2r1r3/p1q1kp2/1p3N2/n6R/6Q1/P7/5PPP/5RK1 b - -,middle_17_23+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,2,e7f6,-403,496,566,0.026270760979969054,0.02889120698091574,7,False,10.259995772998082,c7d8,-811,#-5,-811,-99995,0.0,0.0,99184.0,99184.0,0.0,0.0,True,False,False,9162,0,0,6218,6,0,0,2,0,121999
